latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-16.062,128.274,319.4,1.1,1,2017-05-08,0140,T,53,6.0NRT,304.3,7.1,D
-15.593,125.227,319.8,1.6,1.2,2017-05-08,0140,T,69,6.0NRT,303.6,19.3,D
-15.633,125.399,322.4,1.5,1.2,2017-05-08,0140,T,73,6.0NRT,303.6,21.8,D
-15.635,125.413,319.6,1.5,1.2,2017-05-08,0140,T,68,6.0NRT,303.4,16.6,D
-15.593,125.221,317.3,1.6,1.2,2017-05-08,0140,T,49,6.0NRT,302.9,13,D
-15.596,125.236,316.8,1.6,1.2,2017-05-08,0140,T,31,6.0NRT,303.9,11.1,D
-15.637,125.407,327.2,1.5,1.2,2017-05-08,0140,T,79,6.0NRT,303.9,30.6,D
-15.667,125.254,312.5,1.6,1.2,2017-05-08,0140,T,31,6.0NRT,301.6,7.6,D
-15.709,125.436,322.2,1.5,1.2,2017-05-08,0140,T,65,6.0NRT,304.7,19.5,D
-16.131,128.064,322.6,1.1,1,2017-05-08,0140,T,70,6.0NRT,303,12.9,D
-16.132,128.074,316.9,1.1,1,2017-05-08,0140,T,55,6.0NRT,302.3,6.8,D
-16.742,132.252,327.2,1.2,1.1,2017-05-08,0140,T,77,6.0NRT,305.3,20.6,D
-16.745,132.274,326.5,1.2,1.1,2017-05-08,0140,T,47,6.0NRT,305.9,17.4,D
-16.746,132.285,325,1.2,1.1,2017-05-08,0140,T,74,6.0NRT,304.8,16.4,D
-16.748,132.296,323.6,1.2,1.1,2017-05-08,0140,T,72,6.0NRT,304.5,14.6,D
-16.751,132.251,324.4,1.2,1.1,2017-05-08,0140,T,74,6.0NRT,303.3,17.2,D
-16.753,132.262,335.1,1.2,1.1,2017-05-08,0140,T,85,6.0NRT,305.3,34.2,D
-16.772,132.326,326.6,1.2,1.1,2017-05-08,0140,T,75,6.0NRT,304.1,18.6,D
-16.774,132.331,325.7,1.2,1.1,2017-05-08,0140,T,73,6.0NRT,304.3,17,D
-15.735,125.44,317,1.5,1.2,2017-05-08,0140,T,37,6.0NRT,303.9,10.8,D
-16.05,127.338,337,1.2,1.1,2017-05-08,0140,T,87,6.0NRT,304.4,36.9,D
-16.052,127.349,326.6,1.2,1.1,2017-05-08,0140,T,77,6.0NRT,303.9,18.6,D
-16.066,127.435,332.7,1.1,1.1,2017-05-08,0140,T,83,6.0NRT,303.9,27.1,D
-16.06,127.337,351,1.2,1.1,2017-05-08,0140,T,95,6.0NRT,305,69.5,D
-16.062,127.347,343.9,1.2,1.1,2017-05-08,0140,T,91,6.0NRT,305.4,50.4,D
-16.063,127.358,327.1,1.2,1.1,2017-05-08,0140,T,78,6.0NRT,304.4,19.1,D
-16.065,127.369,325.3,1.2,1.1,2017-05-08,0140,T,70,6.0NRT,303.4,16.5,D
-16.08,127.465,321.4,1.1,1.1,2017-05-08,0140,T,68,6.0NRT,304.2,10.5,D
-16.79,132.295,321.5,1.2,1.1,2017-05-08,0140,T,41,6.0NRT,303.7,11.4,D
-15.794,125.659,319.5,1.5,1.2,2017-05-08,0140,T,68,6.0NRT,304,15.6,D
-16.075,127.367,321.8,1.2,1.1,2017-05-08,0140,T,66,6.0NRT,305.1,11.9,D
-15.814,125.712,319.6,1.5,1.2,2017-05-08,0140,T,68,6.0NRT,304.4,16.2,D
-16.082,127.355,326.1,1.2,1.1,2017-05-08,0140,T,73,6.0NRT,303.1,16.4,D
-16.084,127.366,328.9,1.2,1.1,2017-05-08,0140,T,80,6.0NRT,304.8,20,D
-16.828,132.357,320.1,1.2,1.1,2017-05-08,0140,T,33,6.0NRT,306.6,6.9,D
-16.837,132.355,320.7,1.2,1.1,2017-05-08,0140,T,51,6.0NRT,306.4,7.1,D
-15.846,125.707,314.5,1.5,1.2,2017-05-08,0140,T,39,6.0NRT,302.7,7.5,D
-16.816,131.983,324,1.1,1.1,2017-05-08,0140,T,73,6.0NRT,303.2,16.2,D
-16.823,131.932,326.8,1.1,1.1,2017-05-08,0140,T,77,6.0NRT,303.4,21,D
-16.824,131.943,319.9,1.1,1.1,2017-05-08,0140,T,65,6.0NRT,303.3,11.9,D
-15.92,125.797,315,1.4,1.2,2017-05-08,0140,T,56,6.0NRT,303,10.4,D
-15.897,125.593,316,1.5,1.2,2017-05-08,0140,T,60,6.0NRT,304.1,11.1,D
-16.947,132.414,321.4,1.2,1.1,2017-05-08,0140,T,40,6.0NRT,305.2,10.9,D
-17.029,132.339,327.5,1.2,1.1,2017-05-08,0140,T,75,6.0NRT,303.7,19.9,D
-17.03,132.35,336.8,1.2,1.1,2017-05-08,0140,T,86,6.0NRT,306.5,35.9,D
-17.04,132.349,322.3,1.2,1.1,2017-05-08,0140,T,66,6.0NRT,303.8,12.6,D
-17.051,132.358,328.4,1.2,1.1,2017-05-08,0140,T,77,6.0NRT,306.7,19,D
-17.053,132.37,327.2,1.2,1.1,2017-05-08,0140,T,78,6.0NRT,305.9,17.3,D
-17.054,132.364,332.3,1.2,1.1,2017-05-08,0140,T,83,6.0NRT,306.8,24.7,D
-16.019,125.416,312.5,1.5,1.2,2017-05-08,0140,T,39,6.0NRT,301.6,7.6,D
-16.102,125.78,314.4,1.4,1.2,2017-05-08,0140,T,53,6.0NRT,302.5,9.5,D
-17.203,132.8,329.2,1.3,1.1,2017-05-08,0140,T,73,6.0NRT,308.1,23.1,D
-17.204,132.812,325.7,1.3,1.1,2017-05-08,0140,T,53,6.0NRT,306.7,17.2,D
-17.201,132.794,324.8,1.3,1.1,2017-05-08,0140,T,26,6.0NRT,306.7,13.6,D
-17.203,132.806,328,1.3,1.1,2017-05-08,0140,T,64,6.0NRT,307.8,19.6,D
-17.207,132.757,326.1,1.3,1.1,2017-05-08,0140,T,76,6.0NRT,306.1,19.8,D
-17.215,132.744,387.9,1.3,1.1,2017-05-08,0140,T,100,6.0NRT,313.2,250.7,D
-17.217,132.756,379.1,1.3,1.1,2017-05-08,0140,T,100,6.0NRT,316.3,195.4,D
-17.218,132.768,332.8,1.3,1.1,2017-05-08,0140,T,61,6.0NRT,309.7,27.7,D
-17.225,132.742,347.4,1.3,1.1,2017-05-08,0140,T,93,6.0NRT,304,65.4,D
-17.227,132.754,385.3,1.3,1.1,2017-05-08,0140,T,100,6.0NRT,309.3,232.4,D
-17.228,132.766,369.2,1.3,1.1,2017-05-08,0140,T,100,6.0NRT,310.1,142.9,D
-17.23,132.778,357.4,1.3,1.1,2017-05-08,0140,T,98,6.0NRT,310.6,94.1,D
-17.231,132.79,333.4,1.3,1.1,2017-05-08,0140,T,84,6.0NRT,309.1,29,D
-17.241,132.788,325.9,1.3,1.1,2017-05-08,0140,T,68,6.0NRT,305.2,17,D
-16.209,125.74,324.6,1.4,1.2,2017-05-08,0140,T,76,6.0NRT,303.5,23.5,D
-17.356,132.803,324.3,1.3,1.1,2017-05-08,0140,T,43,6.0NRT,305.6,14.6,D
-17.357,132.815,340.2,1.3,1.1,2017-05-08,0140,T,89,6.0NRT,307.1,46.8,D
-17.359,132.827,323.4,1.3,1.1,2017-05-08,0140,T,46,6.0NRT,306.2,14.2,D
-17.417,132.573,322.3,1.2,1.1,2017-05-08,0140,T,36,6.0NRT,306.9,10.3,D
-17.418,132.584,321.8,1.2,1.1,2017-05-08,0140,T,26,6.0NRT,306.3,9.6,D
-16.476,125.48,319.5,1.5,1.2,2017-05-08,0140,T,42,6.0NRT,303.5,15.4,D
-16.479,125.473,323.5,1.5,1.2,2017-05-08,0140,T,54,6.0NRT,305,22.2,D
-16.563,125.514,321.5,1.5,1.2,2017-05-08,0140,T,71,6.0NRT,304.4,20,D
-16.612,125.583,315.6,1.4,1.2,2017-05-08,0140,T,57,6.0NRT,304.4,10.5,D
-16.622,125.581,317.1,1.4,1.2,2017-05-08,0140,T,62,6.0NRT,303.1,12.1,D
-16.643,125.508,320.5,1.5,1.2,2017-05-08,0140,T,30,6.0NRT,303,15.6,D
-16.645,125.522,333.4,1.5,1.2,2017-05-08,0140,T,84,6.0NRT,305.4,41.2,D
-16.656,125.52,331.9,1.5,1.2,2017-05-08,0140,T,80,6.0NRT,304.1,36.5,D
-16.54,124.757,314.3,1.6,1.3,2017-05-08,0140,T,48,6.0NRT,302,10.8,D
-16.667,125.518,322.8,1.5,1.2,2017-05-08,0140,T,36,6.0NRT,305.4,18.6,D
-16.659,125.512,322.4,1.5,1.2,2017-05-08,0140,T,36,6.0NRT,303.6,17.8,D
-16.661,125.526,328.9,1.4,1.2,2017-05-08,0140,T,79,6.0NRT,305.4,29.8,D
-16.65,124.66,319.5,1.7,1.3,2017-05-08,0140,T,20,6.0NRT,304.9,15.4,D
-16.661,124.657,321.6,1.7,1.3,2017-05-08,0140,T,72,6.0NRT,303.7,20.1,D
-16.664,124.673,322.5,1.7,1.3,2017-05-08,0140,T,73,6.0NRT,304.5,22.3,D
-16.784,125.163,316.1,1.5,1.2,2017-05-08,0140,T,37,6.0NRT,304.1,9.1,D
-16.777,124.725,316.9,1.6,1.3,2017-05-08,0140,T,62,6.0NRT,303.7,15.7,D
-16.854,125.179,320,1.5,1.2,2017-05-08,0140,T,68,6.0NRT,304.2,17.7,D
-17.532,125.993,314.4,1.3,1.1,2017-05-08,0140,T,51,6.0NRT,302.7,8,D
-17.542,125.992,312.8,1.3,1.1,2017-05-08,0140,T,35,6.0NRT,301.5,6.1,D
-17.822,124.902,317.3,1.5,1.2,2017-05-08,0140,T,34,6.0NRT,304.5,11.3,D
-17.824,124.916,318.4,1.5,1.2,2017-05-08,0140,T,36,6.0NRT,304.5,12,D
-17.828,124.871,334.7,1.5,1.2,2017-05-08,0140,T,85,6.0NRT,304,48.8,D
-17.83,124.886,360,1.5,1.2,2017-05-08,0140,T,100,6.0NRT,307.6,143.9,D
-17.833,124.9,328.7,1.5,1.2,2017-05-08,0140,T,80,6.0NRT,304.9,33,D
-17.869,124.901,320.8,1.5,1.2,2017-05-08,0140,T,69,6.0NRT,304.2,18.8,D
-17.88,124.899,317,1.5,1.2,2017-05-08,0140,T,28,6.0NRT,303.1,11.8,D
-18.057,125.948,316,1.3,1.1,2017-05-08,0140,T,53,6.0NRT,304,7.8,D
-18.769,128.443,321.6,1,1,2017-05-08,0140,T,39,6.0NRT,305,10.9,D
-18.797,128.507,322.1,1,1,2017-05-08,0140,T,61,6.0NRT,305.5,8.7,D
-18.806,128.564,321.6,1,1,2017-05-08,0140,T,49,6.0NRT,305.7,8.5,D
-18.806,128.509,323.8,1,1,2017-05-08,0140,T,55,6.0NRT,306.8,11,D
-18.82,128.536,324.2,1,1,2017-05-08,0140,T,42,6.0NRT,306.3,10.2,D
-18.826,128.457,323.1,1,1,2017-05-08,0140,T,62,6.0NRT,305.2,10.3,D
-18.828,128.466,324.4,1,1,2017-05-08,0140,T,74,6.0NRT,305.1,12.4,D
-18.843,128.503,323.9,1,1,2017-05-08,0140,T,72,6.0NRT,305.6,10.7,D
-18.831,128.368,332.4,1,1,2017-05-08,0140,T,83,6.0NRT,305.4,23.5,D
-18.833,128.377,341.3,1,1,2017-05-08,0140,T,90,6.0NRT,307.8,37.6,D
-18.834,128.387,322.3,1,1,2017-05-08,0140,T,69,6.0NRT,306.1,11.1,D
-18.842,128.376,328.2,1,1,2017-05-08,0140,T,78,6.0NRT,304.1,18.3,D
-18.843,128.385,316.7,1,1,2017-05-08,0140,T,30,6.0NRT,304,6,D
-18.85,128.433,322,1,1,2017-05-08,0140,T,49,6.0NRT,304.3,9.9,D
-19.542,133.447,324.7,1.5,1.2,2017-05-08,0140,T,41,6.0NRT,308,16.2,D
-18.86,128.432,326.4,1,1,2017-05-08,0140,T,74,6.0NRT,305,15.3,D
-18.871,128.508,329.6,1,1,2017-05-08,0140,T,80,6.0NRT,307.4,15.5,D
-18.88,128.507,351.3,1,1,2017-05-08,0140,T,95,6.0NRT,309.1,52.5,D
-18.882,128.516,343.1,1,1,2017-05-08,0140,T,91,6.0NRT,307.9,35.9,D
-18.892,128.524,323.2,1,1,2017-05-08,0140,T,20,6.0NRT,306.9,8,D
-18.921,128.475,327.8,1,1,2017-05-08,0140,T,72,6.0NRT,307.6,14.3,D
-18.923,128.484,332,1,1,2017-05-08,0140,T,82,6.0NRT,307.2,20.1,D
-18.924,128.494,325.4,1,1,2017-05-08,0140,T,71,6.0NRT,305.6,12,D
-18.926,128.444,316.5,1,1,2017-05-08,0140,T,42,6.0NRT,304.2,4.3,D
-18.927,128.454,353.3,1,1,2017-05-08,0140,T,96,6.0NRT,306.6,60.2,D
-18.929,128.463,334.1,1,1,2017-05-08,0140,T,84,6.0NRT,305.3,24.3,D
-19.994,135.639,320.9,2.2,1.4,2017-05-08,0140,T,51,6.0NRT,306.3,23.8,D
-20.027,135.587,336.5,2.2,1.4,2017-05-08,0140,T,86,6.0NRT,305.8,85.8,D
-20.038,135.565,332.9,2.2,1.4,2017-05-08,0140,T,83,6.0NRT,304.8,67.5,D
-20.04,135.586,320.6,2.2,1.4,2017-05-08,0140,T,45,6.0NRT,305.7,24.5,D
-18.806,124.589,325.3,1.5,1.2,2017-05-08,0140,T,76,6.0NRT,307.2,24.4,D
-18.809,124.604,362.1,1.5,1.2,2017-05-08,0140,T,100,6.0NRT,310,154.2,D
-18.811,124.618,326.5,1.5,1.2,2017-05-08,0140,T,77,6.0NRT,306.9,26.3,D
-18.82,124.602,327.5,1.5,1.2,2017-05-08,0140,T,74,6.0NRT,303.2,27.5,D
-18.81,124.597,357.7,1.5,1.2,2017-05-08,0140,T,98,6.0NRT,308.9,129.3,D
-18.812,124.612,340.1,1.5,1.2,2017-05-08,0140,T,89,6.0NRT,307.9,60.5,D
-19.687,127.647,316.9,1,1,2017-05-08,0140,T,51,6.0NRT,305.4,5.3,D
-20.067,127.766,321,1,1,2017-05-08,0140,T,66,6.0NRT,307,8.3,D
-20.939,129.618,380.5,1,1,2017-05-08,0140,T,100,6.0NRT,309.7,147.6,D
-20.941,129.628,379.6,1,1,2017-05-08,0140,T,100,6.0NRT,310.5,144.2,D
-20.948,129.617,325.3,1,1,2017-05-08,0140,T,65,6.0NRT,307.4,11.4,D
-20.957,129.675,324.1,1,1,2017-05-08,0140,T,52,6.0NRT,306.9,10.3,D
-20.959,129.565,329.8,1,1,2017-05-08,0140,T,79,6.0NRT,306,18.3,D
-20.961,129.575,321.1,1,1,2017-05-08,0140,T,31,6.0NRT,305.9,7.2,D
-21.009,129.848,323.6,1,1,2017-05-08,0140,T,53,6.0NRT,308,9.2,D
-20.98,129.582,320.6,1,1,2017-05-08,0140,T,36,6.0NRT,307.7,5.9,D
-21.07,130.217,322.7,1.1,1,2017-05-08,0140,T,43,6.0NRT,306.9,8.7,D
-21.042,129.897,324.7,1,1,2017-05-08,0140,T,59,6.0NRT,307.3,11.4,D
-21.096,130.216,325.8,1.1,1,2017-05-08,0140,T,31,6.0NRT,307,12.4,D
-21.061,129.833,322.4,1,1,2017-05-08,0140,T,68,6.0NRT,306.4,8,D
-21.014,129.431,321.3,1,1,2017-05-08,0140,T,56,6.0NRT,306.6,8.4,D
-21.015,129.441,349,1,1,2017-05-08,0140,T,94,6.0NRT,311.3,50,D
-21.016,129.45,329.6,1,1,2017-05-08,0140,T,79,6.0NRT,308.5,16.6,D
-21.024,129.439,323,1,1,2017-05-08,0140,T,65,6.0NRT,305.5,9.7,D
-21.101,129.98,323.4,1,1,2017-05-08,0140,T,68,6.0NRT,306.9,8.9,D
-21.129,130.18,324.4,1.1,1,2017-05-08,0140,T,50,6.0NRT,307,10.7,D
-21.154,130.156,328.9,1.1,1,2017-05-08,0140,T,78,6.0NRT,306.8,17.3,D
-21.141,129.815,328.7,1,1,2017-05-08,0140,T,78,6.0NRT,308.4,15.2,D
-21.143,129.825,323,1,1,2017-05-08,0140,T,66,6.0NRT,306.9,8.4,D
-21.15,129.813,332.1,1,1,2017-05-08,0140,T,82,6.0NRT,306.9,19,D
-21.152,129.823,322.7,1,1,2017-05-08,0140,T,69,6.0NRT,306.1,7.5,D
-21.181,130.032,324.7,1,1,2017-05-08,0140,T,61,6.0NRT,306,12.4,D
-21.179,129.951,348.4,1,1,2017-05-08,0140,T,94,6.0NRT,315.1,49.5,D
-21.181,129.961,378.3,1,1,2017-05-08,0140,T,100,6.0NRT,321.8,142,D
-21.182,129.971,382,1,1,2017-05-08,0140,T,100,6.0NRT,319.7,158.6,D
-21.183,129.981,342.5,1,1,2017-05-08,0140,T,90,6.0NRT,311.2,37.4,D
-21.185,129.991,336.7,1,1,2017-05-08,0140,T,86,6.0NRT,308.3,27.3,D
-21.186,130.001,329.8,1,1,2017-05-08,0140,T,78,6.0NRT,306.8,17.8,D
-21.184,129.92,330.9,1,1,2017-05-08,0140,T,62,6.0NRT,303.3,19,D
-21.186,129.93,344.4,1,1,2017-05-08,0140,T,91,6.0NRT,303.5,41.9,D
-21.187,129.94,373.8,1,1,2017-05-08,0140,T,100,6.0NRT,304.8,125,D
-21.188,129.95,414.9,1,1,2017-05-08,0140,T,100,6.0NRT,310.4,364.4,D
-21.19,129.96,424.1,1,1,2017-05-08,0140,T,100,6.0NRT,312.9,445.4,D
-21.191,129.97,377,1,1,2017-05-08,0140,T,100,6.0NRT,306.7,138.7,D
-21.185,129.859,347.2,1,1,2017-05-08,0140,T,93,6.0NRT,311.3,47.5,D
-21.186,129.869,365.6,1,1,2017-05-08,0140,T,100,6.0NRT,310.1,95.6,D
-21.188,129.879,396.1,1,1,2017-05-08,0140,T,100,6.0NRT,312.2,231.6,D
-21.189,129.888,424.9,1,1,2017-05-08,0140,T,100,6.0NRT,317.3,450,D
-21.19,129.898,392.1,1,1,2017-05-08,0140,T,100,6.0NRT,309.6,209.3,D
-21.192,129.908,346.4,1,1,2017-05-08,0140,T,92,6.0NRT,301.4,47.2,D
-21.19,129.827,366.6,1,1,2017-05-08,0140,T,100,6.0NRT,307.4,99.9,D
-21.191,129.837,395.2,1,1,2017-05-08,0140,T,100,6.0NRT,313.5,226.6,D
-21.193,129.847,385.1,1,1,2017-05-08,0140,T,100,6.0NRT,309.4,174,D
-21.194,129.857,405.1,1,1,2017-05-08,0140,T,100,6.0NRT,308.7,289.9,D
-21.195,129.867,357.4,1,1,2017-05-08,0140,T,98,6.0NRT,302.4,73.6,D
-21.197,129.689,335.6,1,1,2017-05-08,0140,T,85,6.0NRT,311.4,25.3,D
-21.198,129.699,379.8,1,1,2017-05-08,0140,T,100,6.0NRT,316,146.1,D
-21.2,129.709,393.3,1,1,2017-05-08,0140,T,100,6.0NRT,314.5,212.3,D
-21.201,129.718,327.7,1,1,2017-05-08,0140,T,68,6.0NRT,304.8,15.9,D
-21.202,129.658,356.8,1,1,2017-05-08,0140,T,98,6.0NRT,305.9,69.7,D
-21.203,129.668,383.7,1,1,2017-05-08,0140,T,100,6.0NRT,311.6,163.4,D
-21.205,129.678,399.4,1,1,2017-05-08,0140,T,100,6.0NRT,315.6,247.8,D
-21.206,129.687,401,1,1,2017-05-08,0140,T,100,6.0NRT,313.9,257.5,D
-21.207,129.697,372.9,1,1,2017-05-08,0140,T,100,6.0NRT,307.1,120.8,D
-21.209,129.707,323.5,1,1,2017-05-08,0140,T,71,6.0NRT,303,12.3,D
-21.592,125.364,315.6,1.2,1.1,2017-05-08,0140,T,52,6.0NRT,302.7,7.7,D
-21.682,125.291,319.4,1.3,1.1,2017-05-08,0140,T,54,6.0NRT,304.5,10.4,D
-21.721,125.34,323.7,1.2,1.1,2017-05-08,0140,T,73,6.0NRT,303.8,16.6,D
-21.723,125.352,318.5,1.2,1.1,2017-05-08,0140,T,48,6.0NRT,302.2,9.5,D
-21.824,125.338,315.4,1.2,1.1,2017-05-08,0140,T,53,6.0NRT,302.6,7.1,D
-22.65,130.565,316.6,1.1,1.1,2017-05-08,0140,T,61,6.0NRT,304.2,8.1,D
-21.839,125.061,317.9,1.3,1.1,2017-05-08,0140,T,63,6.0NRT,303,11.1,D
-21.873,125.023,319.5,1.3,1.1,2017-05-08,0140,T,67,6.0NRT,303.1,13.1,D
-22.419,128.216,329.3,1,1,2017-05-08,0140,T,80,6.0NRT,304,19.7,D
-22.767,130.359,324.4,1.1,1,2017-05-08,0140,T,76,6.0NRT,304.3,16.8,D
-22.772,130.402,359.3,1.1,1,2017-05-08,0140,T,99,6.0NRT,305.7,84.2,D
-22.774,130.413,377.7,1.1,1,2017-05-08,0140,T,100,6.0NRT,308.7,152.5,D
-22.775,130.423,328.7,1.1,1.1,2017-05-08,0140,T,28,6.0NRT,305.4,17.3,D
-22.778,130.445,322.6,1.1,1.1,2017-05-08,0140,T,63,6.0NRT,304.2,12.4,D
-22.778,130.368,366.5,1.1,1,2017-05-08,0140,T,100,6.0NRT,306.1,110.5,D
-22.779,130.379,355.9,1.1,1,2017-05-08,0140,T,98,6.0NRT,306.1,75.6,D
-22.751,128.224,318.2,1,1,2017-05-08,0140,T,65,6.0NRT,304.4,8.7,D
-22.753,128.234,314.6,1,1,2017-05-08,0140,T,53,6.0NRT,302.2,5.6,D
-22.98,129.69,319.2,1.1,1,2017-05-08,0140,T,59,6.0NRT,304.1,9,D
-22.987,129.741,317.4,1.1,1,2017-05-08,0140,T,25,6.0NRT,304.3,6.6,D
-23.455,131.039,314.3,1.2,1.1,2017-05-08,0140,T,62,6.0NRT,302.8,7.4,D
-23.456,131.051,313.4,1.2,1.1,2017-05-08,0140,T,59,6.0NRT,303,6.5,D
-22.486,119.114,319,3.2,1.7,2017-05-08,0140,T,70,6.0NRT,298.1,59.6,D
-22.492,119.145,313.5,3.2,1.7,2017-05-08,0140,T,32,6.0NRT,297.8,34.3,D
-22.507,119.141,317.4,3.2,1.7,2017-05-08,0140,T,64,6.0NRT,298.7,51,D
-22.513,119.172,314.4,3.2,1.7,2017-05-08,0140,T,40,6.0NRT,298.2,38,D
-22.482,119.108,314.6,3.2,1.7,2017-05-08,0140,T,36,6.0NRT,298.2,39.1,D
-22.503,119.135,316.3,3.2,1.7,2017-05-08,0140,T,66,6.0NRT,298.6,46.3,D
-22.51,119.165,318.8,3.2,1.7,2017-05-08,0140,T,72,6.0NRT,298.4,59,D
-23.096,-51.494,307.3,1.1,1.1,2017-05-08,0220,T,71,6.0NRT,286.5,11,N
-23.098,-51.506,309,1.1,1.1,2017-05-08,0220,T,76,6.0NRT,286.4,12.5,N
-23.275,-53.464,322.3,1,1,2017-05-08,0220,T,100,6.0NRT,291.1,21.2,N
-23.277,-53.474,303.4,1,1,2017-05-08,0220,T,55,6.0NRT,290.6,6.2,N
-22.626,-53.489,317.7,1,1,2017-05-08,0220,T,95,6.0NRT,292.7,16.7,N
-22.627,-53.499,326.3,1,1,2017-05-08,0220,T,100,6.0NRT,291.7,25.6,N
-23.383,-60.873,304,2.2,1.4,2017-05-08,0220,T,58,6.0NRT,292.7,14,N
-21.876,-58.14,304.9,1.4,1.2,2017-05-08,0220,T,62,6.0NRT,294.2,7.6,N
-17.954,-50.423,329.5,1.6,1.2,2017-05-08,0220,T,100,6.0NRT,288.8,57.1,N
-17.956,-50.438,304,1.6,1.2,2017-05-08,0220,T,58,6.0NRT,288.3,12.7,N
-14.317,-47.488,305.7,3.1,1.7,2017-05-08,0220,T,65,6.0NRT,285.5,41.4,N
-14.313,-47.465,301,3.1,1.7,2017-05-08,0220,T,36,6.0NRT,285.6,28.9,N
-14.318,-47.493,304.2,3.1,1.7,2017-05-08,0220,T,59,6.0NRT,285.7,37.8,N
-13.387,-54.985,316.8,1,1,2017-05-08,0220,T,94,6.0NRT,295.2,14.1,N
-13.389,-54.995,320,1,1,2017-05-08,0220,T,100,6.0NRT,296.1,17.4,N
-13.377,-54.977,314.9,1,1,2017-05-08,0220,T,90,6.0NRT,295.1,13.1,N
-13.378,-54.987,330.2,1,1,2017-05-08,0220,T,100,6.0NRT,297.4,29.3,N
-13.38,-54.996,318.9,1,1,2017-05-08,0220,T,98,6.0NRT,295.8,16.1,N
-13.368,-54.979,314.9,1,1,2017-05-08,0220,T,90,6.0NRT,294.2,13.3,N
-13.369,-54.988,325.6,1,1,2017-05-08,0220,T,100,6.0NRT,295,24.1,N
-13.37,-54.998,304.8,1,1,2017-05-08,0220,T,62,6.0NRT,293.3,5.5,N
-13.539,-56.739,303.6,1,1,2017-05-08,0220,T,56,6.0NRT,293,5.3,N
-12.236,-55.351,303.5,1,1,2017-05-08,0220,T,56,6.0NRT,293.5,5,N
-12.225,-55.343,314.1,1,1,2017-05-08,0220,T,88,6.0NRT,293.4,12.2,N
-12.226,-55.353,315.6,1,1,2017-05-08,0220,T,91,6.0NRT,293.3,13.5,N
-11.496,-54.323,312,1.1,1.1,2017-05-08,0220,T,84,6.0NRT,293.1,12.6,N
-11.49,-54.801,305.4,1.1,1,2017-05-08,0220,T,58,6.0NRT,293.7,5.6,N
-11.48,-54.793,305.2,1.1,1,2017-05-08,0220,T,30,6.0NRT,294.3,5.5,N
-11.481,-54.803,310.9,1.1,1,2017-05-08,0220,T,81,6.0NRT,294.1,9.8,N
-11.475,-54.799,304.6,1.1,1,2017-05-08,0220,T,61,6.0NRT,293.7,6,N
-11.211,-54.177,307.3,1.2,1.1,2017-05-08,0220,T,71,6.0NRT,293.7,8.2,N
-11.02,-54.902,304.2,1.1,1,2017-05-08,0220,T,59,6.0NRT,293.9,5.6,N
-6.57,-51.101,309.2,2.3,1.5,2017-05-08,0220,T,77,6.0NRT,290.8,26.9,N
-6.573,-51.122,304.5,2.3,1.5,2017-05-08,0220,T,61,6.0NRT,291.1,16.6,N
-6.573,-51.107,313.1,2.3,1.5,2017-05-08,0220,T,86,6.0NRT,291,37,N
8.259,-62.875,306.7,1.1,1.1,2017-05-08,0225,T,69,6.0NRT,292.8,5.7,N
8.724,-62.905,301.5,1.1,1,2017-05-08,0225,T,41,6.0NRT,289.8,3.6,N
8.723,-62.915,302,1.1,1,2017-05-08,0225,T,45,6.0NRT,290,4,N
8.686,-63.156,320.1,1.1,1.1,2017-05-08,0225,T,100,6.0NRT,292.6,19.5,N
8.859,-62.68,302.2,1.1,1,2017-05-08,0225,T,44,6.0NRT,290.4,3.8,N
8.858,-62.69,304.5,1.1,1,2017-05-08,0225,T,60,6.0NRT,290.7,5.4,N
8.856,-62.7,302.5,1.1,1,2017-05-08,0225,T,49,6.0NRT,290,3.9,N
9.362,-63.499,301.7,1.2,1.1,2017-05-08,0225,T,44,6.0NRT,287.5,4.2,N
9.372,-63.501,301.8,1.2,1.1,2017-05-08,0225,T,44,6.0NRT,288.2,4.3,N
9.639,-63.561,320.4,1.2,1.1,2017-05-08,0225,T,100,6.0NRT,287.4,19.9,N
9.613,-63.73,301.1,1.2,1.1,2017-05-08,0225,T,37,6.0NRT,281.4,5.1,N
9.653,-63.531,319.3,1.2,1.1,2017-05-08,0225,T,98,6.0NRT,287.3,19.5,N
9.649,-63.562,350.6,1.2,1.1,2017-05-08,0225,T,100,6.0NRT,289.2,76.3,N
9.647,-63.573,345,1.2,1.1,2017-05-08,0225,T,100,6.0NRT,289.3,62.4,N
9.625,-63.72,314.7,1.2,1.1,2017-05-08,0225,T,90,6.0NRT,279.6,16.1,N
9.623,-63.731,326.3,1.2,1.1,2017-05-08,0225,T,100,6.0NRT,281.9,30.9,N
9.658,-63.564,309.4,1.2,1.1,2017-05-08,0225,T,55,6.0NRT,286.9,8.6,N
9.657,-63.574,312.2,1.2,1.1,2017-05-08,0225,T,84,6.0NRT,287.2,11.3,N
9.65,-63.616,319.9,1.2,1.1,2017-05-08,0225,T,99,6.0NRT,288.9,20,N
9.649,-63.627,353.6,1.2,1.1,2017-05-08,0225,T,100,6.0NRT,290.5,86.7,N
9.647,-63.637,314.1,1.2,1.1,2017-05-08,0225,T,89,6.0NRT,288.4,13.9,N
